Date,Fund,NAV,India_10Y_Yield,Total_AUM_Lakhs,Reported_NAV_Total,Cash_Liquidity,AAA_Sovereign,AA_Rated,Below_AA
2021-09-21,SBI,37.4043,6.122,338043.3,100,0,37.15511955855303,51.71673819742489,11.128142244022072
2021-09-22,SBI,37.4055,6.138,338043.3,100,0,37.15511955855303,51.71673819742489,11.128142244022072
2021-09-23,SBI,37.4206,6.14,338043.3,100,0,37.15511955855303,51.71673819742489,11.128142244022072
2021-09-24,SBI,37.4053,6.181,338043.3,100,0,37.15511955855303,51.71673819742489,11.128142244022072
2021-09-27,SBI,37.4052,6.209,338043.3,100,0,37.15511955855303,51.71673819742489,11.128142244022072
2021-09-28,SBI,37.4164,6.228,338043.3,100,0,37.15511955855303,51.71673819742489,11.128142244022072
2021-09-29,SBI,37.4116,6.206,338043.3,100,0,37.15511955855303,51.71673819742489,11.128142244022072
2021-09-30,SBI,37.4191,6.223,338043.3,100,0,37.15511955855303,51.71673819742489,11.128142244022072
2021-10-01,SBI,37.4159,6.244,334144.4,100,0,37.180408666187496,52.48998870520587,10.329602628606631
2021-10-04,SBI,37.439,6.248,334144.4,100,0,37.180408666187496,52.48998870520587,10.329602628606631
2021-10-05,SBI,37.4192,6.26,334144.4,100,0,37.180408666187496,52.48998870520587,10.329602628606631
2021-10-06,SBI,37.4141,6.276,334144.4,100,0,37.180408666187496,52.48998870520587,10.329602628606631
2021-10-07,SBI,37.4184,6.267,334144.4,100,0,37.180408666187496,52.48998870520587,10.329602628606631
2021-10-08,SBI,37.4186,6.318,334144.4,100,0,37.180408666187496,52.48998870520587,10.329602628606631
2021-10-11,SBI,37.4292,6.34,334144.4,100,0,37.180408666187496,52.48998870520587,10.329602628606631
2021-10-12,SBI,37.4361,6.326,334144.4,100,0,37.180408666187496,52.48998870520587,10.329602628606631
2021-10-13,SBI,37.4591,6.314,334144.4,100,0,37.180408666187496,52.48998870520587,10.329602628606631
2021-10-14,SBI,37.4658,6.328,334144.4,100,0,37.180408666187496,52.48998870520587,10.329602628606631
2021-10-18,SBI,37.4744,6.387,334144.4,100,0,37.180408666187496,52.48998870520587,10.329602628606631
2021-10-20,SBI,37.4663,6.373,334144.4,100,0,37.180408666187496,52.48998870520587,10.329602628606631
2021-10-21,SBI,37.4882,6.338,334144.4,100,0,37.180408666187496,52.48998870520587,10.329602628606631
2021-10-22,SBI,37.4962,6.364,334144.4,100,0,37.180408666187496,52.48998870520587,10.329602628606631
2021-10-25,SBI,37.5102,6.35,334144.4,100,0,37.180408666187496,52.48998870520587,10.329602628606631
2021-10-26,SBI,37.4929,6.362,334144.4,100,0,37.180408666187496,52.48998870520587,10.329602628606631
2021-10-27,SBI,37.4912,6.336,334144.4,100,0,37.180408666187496,52.48998870520587,10.329602628606631
2021-10-28,SBI,37.4968,6.367,334144.4,100,0,37.180408666187496,52.48998870520587,10.329602628606631
2021-10-29,SBI,37.4861,6.388,334144.4,100,0,37.180408666187496,52.48998870520587,10.329602628606631
2021-11-01,SBI,37.4961,6.387,331879.19,100,0,37.22859483818108,53.35927898402295,9.412126177795985
2021-11-02,SBI,37.5067,6.36,331879.19,100,0,37.22859483818108,53.35927898402295,9.412126177795985
2021-11-03,SBI,37.5137,6.357,331879.19,100,0,37.22859483818108,53.35927898402295,9.412126177795985
2021-11-08,SBI,37.5404,6.301,331879.19,100,0,37.22859483818108,53.35927898402295,9.412126177795985
2021-11-09,SBI,37.56,6.293,331879.19,100,0,37.22859483818108,53.35927898402295,9.412126177795985
2021-11-10,SBI,37.5635,6.336,331879.19,100,0,37.22859483818108,53.35927898402295,9.412126177795985
2021-11-11,SBI,37.5662,6.367,331879.19,100,0,37.22859483818108,53.35927898402295,9.412126177795985
2021-11-12,SBI,37.5757,6.368,331879.19,100,0,37.22859483818108,53.35927898402295,9.412126177795985
2021-11-15,SBI,37.59,6.342,331879.19,100,0,37.22859483818108,53.35927898402295,9.412126177795985
2021-11-16,SBI,37.5946,6.364,331879.19,100,0,37.22859483818108,53.35927898402295,9.412126177795985
2021-11-17,SBI,37.6033,6.361,331879.19,100,0,37.22859483818108,53.35927898402295,9.412126177795985
2021-11-18,SBI,37.611,6.345,331879.19,100,0,37.22859483818108,53.35927898402295,9.412126177795985
2021-11-22,SBI,37.6325,6.351,331879.19,100,0,37.22859483818108,53.35927898402295,9.412126177795985
2021-11-23,SBI,37.6367,6.364,331879.19,100,0,37.22859483818108,53.35927898402295,9.412126177795985
2021-11-24,SBI,37.633,6.367,331879.19,100,0,37.22859483818108,53.35927898402295,9.412126177795985
2021-11-25,SBI,37.6367,6.367,331879.19,100,0,37.22859483818108,53.35927898402295,9.412126177795985
2021-11-26,SBI,37.6448,6.33,331879.19,100,0,37.22859483818108,53.35927898402295,9.412126177795985
2021-11-29,SBI,37.66,6.335,331879.19,100,0,37.22859483818108,53.35927898402295,9.412126177795985
2021-11-30,SBI,37.6738,6.326,331879.19,100,0,37.22859483818108,53.35927898402295,9.412126177795985
2021-12-01,SBI,37.6761,6.353,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-02,SBI,37.687,6.352,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-03,SBI,37.692,6.369,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-06,SBI,37.7052,6.359,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-07,SBI,37.7094,6.391,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-08,SBI,37.728,6.347,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-09,SBI,37.7341,6.348,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-10,SBI,37.7288,6.37,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-13,SBI,37.7488,6.37,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-14,SBI,37.7617,6.356,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-15,SBI,37.7662,6.364,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-16,SBI,37.7677,6.374,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-17,SBI,37.7532,6.411,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-20,SBI,37.749,6.435,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-21,SBI,37.723,6.468,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-22,SBI,37.7186,6.464,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-23,SBI,37.7245,6.46,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-24,SBI,37.7255,6.462,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-27,SBI,37.7476,6.465,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-28,SBI,37.7433,6.478,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-29,SBI,37.7516,6.461,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-30,SBI,37.7596,6.469,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2021-12-31,SBI,37.7701,6.454,328887.51,100,0,35.018860230400655,47.629727800999085,17.351411968600264
2022-01-03,SBI,37.7858,6.46,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-01-04,SBI,37.7687,6.518,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-01-05,SBI,37.7762,6.508,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-01-06,SBI,37.7731,6.525,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-01-07,SBI,37.7777,6.542,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-01-10,SBI,37.7808,6.59,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-01-11,SBI,37.7979,6.57,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-01-12,SBI,37.8027,6.593,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-01-13,SBI,37.8313,6.561,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-01-14,SBI,37.8421,6.582,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-01-17,SBI,37.8419,6.636,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-01-18,SBI,37.8463,6.627,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-01-19,SBI,37.8482,6.598,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-01-20,SBI,37.8611,6.608,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-01-21,SBI,37.8683,6.62,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-01-24,SBI,37.8813,6.652,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-01-25,SBI,37.8854,6.662,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-01-27,SBI,37.8835,6.746,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-01-28,SBI,37.885,6.768,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-01-31,SBI,37.9206,6.684,326726.83,100,0,36.51262214983713,48.5850977198697,14.90228013029316
2022-02-01,SBI,37.8738,6.828,323076.09,100,0,34.76438720228969,52.19257896350813,13.04303383420219
2022-02-02,SBI,37.8498,6.88,323076.09,100,0,34.76438720228969,52.19257896350813,13.04303383420219
2022-02-03,SBI,37.8588,6.889,323076.09,100,0,34.76438720228969,52.19257896350813,13.04303383420219
2022-02-04,SBI,37.8598,6.879,323076.09,100,0,34.76438720228969,52.19257896350813,13.04303383420219
2022-02-08,SBI,37.913,6.81,323076.09,100,0,34.76438720228969,52.19257896350813,13.04303383420219
2022-02-09,SBI,37.928,6.798,323076.09,100,0,34.76438720228969,52.19257896350813,13.04303383420219
2022-02-10,SBI,37.9911,6.725,323076.09,100,0,34.76438720228969,52.19257896350813,13.04303383420219
2022-02-11,SBI,38.0157,6.698,323076.09,100,0,34.76438720228969,52.19257896350813,13.04303383420219
2022-02-14,SBI,38.0437,6.667,323076.09,100,0,34.76438720228969,52.19257896350813,13.04303383420219
2022-02-15,SBI,38.046,6.673,323076.09,100,0,34.76438720228969,52.19257896350813,13.04303383420219
2022-02-16,SBI,38.0476,6.686,323076.09,100,0,34.76438720228969,52.19257896350813,13.04303383420219
2022-02-17,SBI,38.0557,6.674,323076.09,100,0,34.76438720228969,52.19257896350813,13.04303383420219
2022-02-18,SBI,38.0632,6.663,323076.09,100,0,34.76438720228969,52.19257896350813,13.04303383420219
2022-02-21,SBI,38.0722,6.693,323076.09,100,0,34.76438720228969,52.19257896350813,13.04303383420219
2022-02-22,SBI,38.064,6.749,323076.09,100,0,34.76438720228969,52.19257896350813,13.04303383420219
2022-02-23,SBI,38.0748,6.739,323076.09,100,0,34.76438720228969,52.19257896350813,13.04303383420219
2022-02-24,SBI,38.0758,6.759,323076.09,100,0,34.76438720228969,52.19257896350813,13.04303383420219
2022-02-25,SBI,38.0803,6.749,323076.09,100,0,34.76438720228969,52.19257896350813,13.04303383420219
2022-02-28,SBI,38.0888,6.77,323076.09,100,0,34.76438720228969,52.19257896350813,13.04303383420219
2022-03-02,SBI,38.0794,6.814,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-03,SBI,38.0599,6.826,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-04,SBI,38.0734,6.813,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-07,SBI,38.0573,6.888,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-08,SBI,38.0659,6.895,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-09,SBI,38.0711,6.845,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-10,SBI,38.0908,6.809,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-11,SBI,38.086,6.855,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-14,SBI,38.1065,6.854,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-15,SBI,38.1416,6.821,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-16,SBI,38.1388,6.788,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-17,SBI,38.1577,6.778,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-21,SBI,38.179,6.781,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-22,SBI,38.1683,6.831,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-23,SBI,38.1757,6.831,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-24,SBI,38.1771,6.834,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-25,SBI,38.1927,6.811,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-28,SBI,38.2039,6.836,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-29,SBI,38.2122,6.821,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-30,SBI,38.226,6.784,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-03-31,SBI,38.2394,6.843,319111.14,100,0,31.33015368309486,43.80498145204027,24.864864864864867
2022-04-04,SBI,38.2625,6.898,313124.91,100,0,44.840621168778085,43.0016346546792,12.157744176542703
2022-04-05,SBI,38.2604,6.899,313124.91,100,0,44.840621168778085,43.0016346546792,12.157744176542703
2022-04-06,SBI,38.2686,6.917,313124.91,100,0,44.840621168778085,43.0016346546792,12.157744176542703
2022-04-07,SBI,38.2748,6.914,313124.91,100,0,44.840621168778085,43.0016346546792,12.157744176542703
2022-04-08,SBI,38.2031,7.119,313124.91,100,0,44.840621168778085,43.0016346546792,12.157744176542703
2022-04-11,SBI,38.19,7.149,313124.91,100,0,44.840621168778085,43.0016346546792,12.157744176542703
2022-04-12,SBI,38.1964,7.189,313124.91,100,0,44.840621168778085,43.0016346546792,12.157744176542703
2022-04-13,SBI,38.1624,7.215,313124.91,100,0,44.840621168778085,43.0016346546792,12.157744176542703
2022-04-18,SBI,38.2015,7.153,313124.91,100,0,44.840621168778085,43.0016346546792,12.157744176542703
2022-04-19,SBI,38.2143,7.151,313124.91,100,0,44.840621168778085,43.0016346546792,12.157744176542703
2022-04-20,SBI,38.2297,7.105,313124.91,100,0,44.840621168778085,43.0016346546792,12.157744176542703
2022-04-21,SBI,38.2398,7.144,313124.91,100,0,44.840621168778085,43.0016346546792,12.157744176542703
2022-04-22,SBI,38.2496,7.167,313124.91,100,0,44.840621168778085,43.0016346546792,12.157744176542703
2022-04-25,SBI,38.2645,7.043,313124.91,100,0,44.840621168778085,43.0016346546792,12.157744176542703
2022-04-26,SBI,38.2712,7.053,313124.91,100,0,44.840621168778085,43.0016346546792,12.157744176542703
2022-04-27,SBI,38.2781,7.083,313124.91,100,0,44.840621168778085,43.0016346546792,12.157744176542703
2022-04-28,SBI,38.2776,7.155,313124.91,100,0,44.840621168778085,43.0016346546792,12.157744176542703
2022-04-29,SBI,38.2808,7.139,313124.91,100,0,44.840621168778085,43.0016346546792,12.157744176542703
2022-05-02,SBI,38.3147,7.119,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-05-04,SBI,38.0824,7.378,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-05-05,SBI,38.0659,7.403,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-05-06,SBI,38.0377,7.451,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-05-09,SBI,38.0527,7.465,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-05-10,SBI,38.0649,7.301,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-05-11,SBI,38.0684,7.215,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-05-12,SBI,38.0727,7.244,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-05-13,SBI,38.0589,7.318,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-05-17,SBI,38.0902,7.366,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-05-18,SBI,38.0927,7.355,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-05-19,SBI,38.1076,7.32,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-05-20,SBI,38.1087,7.359,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-05-23,SBI,38.1331,7.386,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-05-24,SBI,38.1474,7.359,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-05-25,SBI,38.1567,7.305,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-05-26,SBI,38.1579,7.294,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-05-27,SBI,38.168,7.35,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-05-30,SBI,38.1757,7.409,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-05-31,SBI,38.1646,7.415,303454.0,100,0,41.97481907405572,42.7282641023099,15.29691682363438
2022-06-01,SBI,38.1633,7.414,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-02,SBI,38.1726,7.434,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-03,SBI,38.1608,7.456,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-06,SBI,38.1543,7.5,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-07,SBI,38.1231,7.518,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-08,SBI,38.17,7.494,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-09,SBI,38.1835,7.496,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-10,SBI,38.2001,7.519,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-13,SBI,38.1991,7.604,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-14,SBI,38.1906,7.581,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-15,SBI,38.1871,7.592,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-16,SBI,38.1813,7.617,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-17,SBI,38.186,7.546,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-20,SBI,38.2218,7.427,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-21,SBI,38.2285,7.482,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-22,SBI,38.2455,7.396,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-23,SBI,38.2522,7.419,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-24,SBI,38.2536,7.444,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-27,SBI,38.2857,7.407,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-28,SBI,38.2745,7.466,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-29,SBI,38.2858,7.459,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-06-30,SBI,38.2897,7.45,298678.75,100,0,43.87891226269881,43.01693175987685,13.104155977424318
2022-07-01,SBI,38.3228,7.424,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-04,SBI,38.3582,7.374,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-05,SBI,38.362,7.391,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-06,SBI,38.4169,7.294,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-07,SBI,38.4053,7.354,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-08,SBI,38.4238,7.415,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-11,SBI,38.4401,7.427,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-12,SBI,38.439,7.391,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-13,SBI,38.4655,7.337,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-14,SBI,38.4655,7.384,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-15,SBI,38.4651,7.438,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-18,SBI,38.4765,7.437,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-19,SBI,38.4878,7.434,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-20,SBI,38.4913,7.449,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-21,SBI,38.4864,7.44,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-22,SBI,38.4952,7.414,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-25,SBI,38.5199,7.391,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-26,SBI,38.5107,7.367,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-27,SBI,38.5177,7.338,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-28,SBI,38.5285,7.332,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-07-29,SBI,38.5345,7.32,296361.58,100,0,43.81127450980393,44.31168300653596,11.877042483660132
2022-08-01,SBI,38.583,7.24,295239.03,100,0,35.90765144550005,46.245786086423536,17.84656246807641
2022-08-02,SBI,38.6045,7.196,295239.03,100,0,35.90765144550005,46.245786086423536,17.84656246807641
2022-08-03,SBI,38.6446,7.242,295239.03,100,0,35.90765144550005,46.245786086423536,17.84656246807641
2022-08-04,SBI,38.6629,7.157,295239.03,100,0,35.90765144550005,46.245786086423536,17.84656246807641
2022-08-05,SBI,38.6376,7.3,295239.03,100,0,35.90765144550005,46.245786086423536,17.84656246807641
2022-08-08,SBI,38.6598,7.348,295239.03,100,0,35.90765144550005,46.245786086423536,17.84656246807641
2022-08-10,SBI,38.6809,7.31,295239.03,100,0,35.90765144550005,46.245786086423536,17.84656246807641
2022-08-11,SBI,38.6953,7.267,295239.03,100,0,35.90765144550005,46.245786086423536,17.84656246807641
2022-08-12,SBI,38.7062,7.289,295239.03,100,0,35.90765144550005,46.245786086423536,17.84656246807641
2022-08-17,SBI,38.7587,7.182,295239.03,100,0,35.90765144550005,46.245786086423536,17.84656246807641
2022-08-18,SBI,38.7631,7.242,295239.03,100,0,35.90765144550005,46.245786086423536,17.84656246807641
2022-08-19,SBI,38.7592,7.264,295239.03,100,0,35.90765144550005,46.245786086423536,17.84656246807641
2022-08-22,SBI,38.7817,7.27,295239.03,100,0,35.90765144550005,46.245786086423536,17.84656246807641
2022-08-23,SBI,38.788,7.281,295239.03,100,0,35.90765144550005,46.245786086423536,17.84656246807641
2022-08-24,SBI,38.7918,7.286,295239.03,100,0,35.90765144550005,46.245786086423536,17.84656246807641
2022-08-25,SBI,38.7773,7.292,295239.03,100,0,35.90765144550005,46.245786086423536,17.84656246807641
2022-08-26,SBI,38.7944,7.217,295239.03,100,0,35.90765144550005,46.245786086423536,17.84656246807641
2022-08-29,SBI,38.8197,7.253,295239.03,100,0,35.90765144550005,46.245786086423536,17.84656246807641
2022-08-30,SBI,38.8358,7.188,295239.03,100,0,35.90765144550005,46.245786086423536,17.84656246807641
2022-09-01,SBI,38.8482,7.215,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-02,SBI,38.8435,7.232,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-05,SBI,38.8799,7.218,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-06,SBI,38.8866,7.179,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-07,SBI,38.8915,7.185,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-08,SBI,38.9161,7.135,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-09,SBI,38.9209,7.167,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-12,SBI,38.9325,7.181,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-13,SBI,38.9525,7.108,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-14,SBI,38.9368,7.155,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-15,SBI,38.923,7.238,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-16,SBI,38.897,7.266,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-19,SBI,38.9197,7.277,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-20,SBI,38.914,7.294,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-21,SBI,38.9134,7.233,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-22,SBI,38.9002,7.312,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-23,SBI,38.8727,7.393,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-26,SBI,38.8751,7.359,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-27,SBI,38.8865,7.292,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-28,SBI,38.8877,7.333,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-29,SBI,38.9287,7.34,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-09-30,SBI,38.943,7.398,291655.27,100,0,36.76635704807593,48.37195059712156,14.86169235480249
2022-10-03,SBI,38.9746,7.468,287557.49,100,0,34.71353899764272,49.24669468074203,16.03976632161525
2022-10-04,SBI,38.9927,7.362,287557.49,100,0,34.71353899764272,49.24669468074203,16.03976632161525
2022-10-06,SBI,38.9954,7.454,287557.49,100,0,34.71353899764272,49.24669468074203,16.03976632161525
2022-10-07,SBI,38.9869,7.46,287557.49,100,0,34.71353899764272,49.24669468074203,16.03976632161525
2022-10-10,SBI,38.9622,7.476,287557.49,100,0,34.71353899764272,49.24669468074203,16.03976632161525
2022-10-11,SBI,38.9514,7.426,287557.49,100,0,34.71353899764272,49.24669468074203,16.03976632161525
2022-10-12,SBI,38.98,7.435,287557.49,100,0,34.71353899764272,49.24669468074203,16.03976632161525
2022-10-13,SBI,38.9922,7.422,287557.49,100,0,34.71353899764272,49.24669468074203,16.03976632161525
2022-10-14,SBI,38.9719,7.47,287557.49,100,0,34.71353899764272,49.24669468074203,16.03976632161525
2022-10-17,SBI,39.0157,7.407,287557.49,100,0,34.71353899764272,49.24669468074203,16.03976632161525
2022-10-18,SBI,39.0364,7.426,287557.49,100,0,34.71353899764272,49.24669468074203,16.03976632161525
2022-10-19,SBI,39.0344,7.451,287557.49,100,0,34.71353899764272,49.24669468074203,16.03976632161525
