Date,Fund,NAV,India_10Y_Yield,Total_AUM_Lakhs,Reported_NAV_Total,Cash_Liquidity,AAA_Sovereign,AA_Rated,Below_AA
05-04-2024,ICICI,31.2894,7.117,707532.9499,100,0,21.36840977,52.43215599,26.19943424
08-04-2024,ICICI,31.2863,7.154,707532.9499,100,0,21.36840977,52.43215599,26.19943424
10-04-2024,ICICI,31.2836,7.116,707532.9499,100,0,21.36840977,52.43215599,26.19943424
12-04-2024,ICICI,31.2299,7.179,707532.9499,100,0,21.36840977,52.43215599,26.19943424
15-04-2024,ICICI,31.2434,7.175,707532.9499,100,0,21.36840977,52.43215599,26.19943424
16-04-2024,ICICI,31.2238,7.193,707532.9499,100,0,21.36840977,52.43215599,26.19943424
18-04-2024,ICICI,31.2953,7.18,707532.9499,100,0,21.36840977,52.43215599,26.19943424
19-04-2024,ICICI,31.2816,7.225,707532.9499,100,0,21.36840977,52.43215599,26.19943424
22-04-2024,ICICI,31.2956,7.192,707532.9499,100,0,21.36840977,52.43215599,26.19943424
23-04-2024,ICICI,31.3314,7.167,707532.9499,100,0,21.36840977,52.43215599,26.19943424
24-04-2024,ICICI,31.344,7.186,707532.9499,100,0,21.36840977,52.43215599,26.19943424
25-04-2024,ICICI,31.3566,7.204,707532.9499,100,0,21.36840977,52.43215599,26.19943424
26-04-2024,ICICI,31.3332,7.199,707532.9499,100,0,21.36840977,52.43215599,26.19943424
29-04-2024,ICICI,31.3298,7.196,707532.9499,100,0,21.36840977,52.43215599,26.19943424
30-04-2024,ICICI,31.3479,7.195,707532.9499,100,0,21.36840977,52.43215599,26.19943424
02-05-2024,ICICI,31.3622,7.162,691250.283,100,0,20.97413825,52.19306651,26.83279524
03-05-2024,ICICI,31.3594,7.149,691250.283,100,0,20.97413825,52.19306651,26.83279524
06-05-2024,ICICI,31.3745,7.108,691250.283,100,0,20.97413825,52.19306651,26.83279524
07-05-2024,ICICI,31.3778,7.129,691250.283,100,0,20.97413825,52.19306651,26.83279524
08-05-2024,ICICI,31.4161,7.138,691250.283,100,0,20.97413825,52.19306651,26.83279524
09-05-2024,ICICI,31.4301,7.135,691250.283,100,0,20.97413825,52.19306651,26.83279524
10-05-2024,ICICI,31.4436,7.127,691250.283,100,0,20.97413825,52.19306651,26.83279524
13-05-2024,ICICI,31.437,7.116,691250.283,100,0,20.97413825,52.19306651,26.83279524
14-05-2024,ICICI,31.4733,7.109,691250.283,100,0,20.97413825,52.19306651,26.83279524
15-05-2024,ICICI,31.4757,7.086,691250.283,100,0,20.97413825,52.19306651,26.83279524
16-05-2024,ICICI,31.4781,7.076,691250.283,100,0,20.97413825,52.19306651,26.83279524
17-05-2024,ICICI,31.4581,7.095,691250.283,100,0,20.97413825,52.19306651,26.83279524
21-05-2024,ICICI,31.523,7.078,691250.283,100,0,20.97413825,52.19306651,26.83279524
22-05-2024,ICICI,31.5095,6.997,691250.283,100,0,20.97413825,52.19306651,26.83279524
24-05-2024,ICICI,31.58,6.998,691250.283,100,0,20.97413825,52.19306651,26.83279524
27-05-2024,ICICI,31.5947,6.981,691250.283,100,0,20.97413825,52.19306651,26.83279524
28-05-2024,ICICI,31.5864,6.995,691250.283,100,0,20.97413825,52.19306651,26.83279524
29-05-2024,ICICI,31.6156,7.008,691250.283,100,0,20.97413825,52.19306651,26.83279524
30-05-2024,ICICI,31.6312,7.003,691250.283,100,0,20.97413825,52.19306651,26.83279524
31-05-2024,ICICI,31.6556,6.986,691250.283,100,0,20.97413825,52.19306651,26.83279524
03-06-2024,ICICI,31.721,6.947,676339.1585,100,0,16.80391258,52.415718,30.78036942
04-06-2024,ICICI,31.6456,7.033,676339.1585,100,0,16.80391258,52.415718,30.78036942
05-06-2024,ICICI,31.6588,7.026,676339.1585,100,0,16.80391258,52.415718,30.78036942
06-06-2024,ICICI,31.6758,7.015,676339.1585,100,0,16.80391258,52.415718,30.78036942
07-06-2024,ICICI,31.6779,7.018,676339.1585,100,0,16.80391258,52.415718,30.78036942
10-06-2024,ICICI,31.6975,7.032,676339.1585,100,0,16.80391258,52.415718,30.78036942
11-06-2024,ICICI,31.7242,7.014,676339.1585,100,0,16.80391258,52.415718,30.78036942
12-06-2024,ICICI,31.7463,7.012,676339.1585,100,0,16.80391258,52.415718,30.78036942
13-06-2024,ICICI,31.7649,6.986,676339.1585,100,0,16.80391258,52.415718,30.78036942
14-06-2024,ICICI,31.7761,6.984,676339.1585,100,0,16.80391258,52.415718,30.78036942
18-06-2024,ICICI,31.7895,6.981,676339.1585,100,0,16.80391258,52.415718,30.78036942
19-06-2024,ICICI,31.7865,6.974,676339.1585,100,0,16.80391258,52.415718,30.78036942
20-06-2024,ICICI,31.7982,6.976,676339.1585,100,0,16.80391258,52.415718,30.78036942
21-06-2024,ICICI,31.8107,6.973,676339.1585,100,0,16.80391258,52.415718,30.78036942
24-06-2024,ICICI,31.7883,6.971,676339.1585,100,0,16.80391258,52.415718,30.78036942
25-06-2024,ICICI,31.8138,6.983,676339.1585,100,0,16.80391258,52.415718,30.78036942
26-06-2024,ICICI,31.8116,6.997,676339.1585,100,0,16.80391258,52.415718,30.78036942
27-06-2024,ICICI,31.8169,7,676339.1585,100,0,16.80391258,52.415718,30.78036942
28-06-2024,ICICI,31.8285,7.008,676339.1585,100,0,16.80391258,52.415718,30.78036942
01-07-2024,ICICI,31.8499,7.013,662417.1627,100,0,21.21598845,49.18637304,29.59763851
02-07-2024,ICICI,31.8552,7.009,662417.1627,100,0,21.21598845,49.18637304,29.59763851
03-07-2024,ICICI,31.8655,7.001,662417.1627,100,0,21.21598845,49.18637304,29.59763851
04-07-2024,ICICI,31.8841,6.998,662417.1627,100,0,21.21598845,49.18637304,29.59763851
05-07-2024,ICICI,31.9024,6.993,662417.1627,100,0,21.21598845,49.18637304,29.59763851
08-07-2024,ICICI,31.9161,6.989,662417.1627,100,0,21.21598845,49.18637304,29.59763851
09-07-2024,ICICI,31.9362,6.989,662417.1627,100,0,21.21598845,49.18637304,29.59763851
10-07-2024,ICICI,31.9541,6.976,662417.1627,100,0,21.21598845,49.18637304,29.59763851
11-07-2024,ICICI,31.965,6.982,662417.1627,100,0,21.21598845,49.18637304,29.59763851
12-07-2024,ICICI,31.994,6.986,662417.1627,100,0,21.21598845,49.18637304,29.59763851
15-07-2024,ICICI,32.0015,6.981,662417.1627,100,0,21.21598845,49.18637304,29.59763851
16-07-2024,ICICI,32.0191,6.966,662417.1627,100,0,21.21598845,49.18637304,29.59763851
18-07-2024,ICICI,32.0445,6.966,662417.1627,100,0,21.21598845,49.18637304,29.59763851
19-07-2024,ICICI,32.0536,6.965,662417.1627,100,0,21.21598845,49.18637304,29.59763851
22-07-2024,ICICI,32.0677,6.967,662417.1627,100,0,21.21598845,49.18637304,29.59763851
23-07-2024,ICICI,32.1004,6.97,662417.1627,100,0,21.21598845,49.18637304,29.59763851
24-07-2024,ICICI,32.0911,6.964,662417.1627,100,0,21.21598845,49.18637304,29.59763851
25-07-2024,ICICI,32.1239,6.952,662417.1627,100,0,21.21598845,49.18637304,29.59763851
26-07-2024,ICICI,32.1434,6.94,662417.1627,100,0,21.21598845,49.18637304,29.59763851
29-07-2024,ICICI,32.1692,6.919,662417.1627,100,0,21.21598845,49.18637304,29.59763851
30-07-2024,ICICI,32.1778,6.931,662417.1627,100,0,21.21598845,49.18637304,29.59763851
31-07-2024,ICICI,32.1401,6.924,662417.1627,100,0,21.21598845,49.18637304,29.59763851
01-08-2024,ICICI,32.2022,6.916,656998.6089,100,0,23.02396985,45.04990832,31.92612183
02-08-2024,ICICI,32.2164,6.9,656998.6089,100,0,23.02396985,45.04990832,31.92612183
05-08-2024,ICICI,32.2403,6.86,656998.6089,100,0,23.02396985,45.04990832,31.92612183
06-08-2024,ICICI,32.2679,6.872,656998.6089,100,0,23.02396985,45.04990832,31.92612183
07-08-2024,ICICI,32.2613,6.862,656998.6089,100,0,23.02396985,45.04990832,31.92612183
08-08-2024,ICICI,32.2668,6.877,656998.6089,100,0,23.02396985,45.04990832,31.92612183
09-08-2024,ICICI,32.2938,6.88,656998.6089,100,0,23.02396985,45.04990832,31.92612183
12-08-2024,ICICI,32.3336,6.879,656998.6089,100,0,23.02396985,45.04990832,31.92612183
13-08-2024,ICICI,32.3297,6.88,656998.6089,100,0,23.02396985,45.04990832,31.92612183
14-08-2024,ICICI,32.3634,6.858,656998.6089,100,0,23.02396985,45.04990832,31.92612183
16-08-2024,ICICI,32.3841,6.867,656998.6089,100,0,23.02396985,45.04990832,31.92612183
19-08-2024,ICICI,32.4135,6.864,656998.6089,100,0,23.02396985,45.04990832,31.92612183
20-08-2024,ICICI,32.3643,6.856,656998.6089,100,0,23.02396985,45.04990832,31.92612183
21-08-2024,ICICI,32.3827,6.853,656998.6089,100,0,23.02396985,45.04990832,31.92612183
22-08-2024,ICICI,32.3786,6.852,656998.6089,100,0,23.02396985,45.04990832,31.92612183
23-08-2024,ICICI,32.3775,6.859,656998.6089,100,0,23.02396985,45.04990832,31.92612183
26-08-2024,ICICI,32.3751,6.851,656998.6089,100,0,23.02396985,45.04990832,31.92612183
27-08-2024,ICICI,32.384,6.861,656998.6089,100,0,23.02396985,45.04990832,31.92612183
28-08-2024,ICICI,32.4195,6.861,656998.6089,100,0,23.02396985,45.04990832,31.92612183
29-08-2024,ICICI,32.4414,6.864,656998.6089,100,0,23.02396985,45.04990832,31.92612183
30-08-2024,ICICI,32.4827,6.863,656998.6089,100,0,23.02396985,45.04990832,31.92612183
02-09-2024,ICICI,32.4909,6.876,646842.6114,100,0,23.41071049,44.60288414,31.98640537
03-09-2024,ICICI,32.4885,6.87,646842.6114,100,0,23.41071049,44.60288414,31.98640537
04-09-2024,ICICI,32.5192,6.859,646842.6114,100,0,23.41071049,44.60288414,31.98640537
05-09-2024,ICICI,32.5307,6.855,646842.6114,100,0,23.41071049,44.60288414,31.98640537
06-09-2024,ICICI,32.5442,6.854,646842.6114,100,0,23.41071049,44.60288414,31.98640537
09-09-2024,ICICI,32.5644,6.854,646842.6114,100,0,23.41071049,44.60288414,31.98640537
10-09-2024,ICICI,32.5697,6.851,646842.6114,100,0,23.41071049,44.60288414,31.98640537
11-09-2024,ICICI,32.5926,6.83,646842.6114,100,0,23.41071049,44.60288414,31.98640537
12-09-2024,ICICI,32.6049,6.811,646842.6114,100,0,23.41071049,44.60288414,31.98640537
13-09-2024,ICICI,32.6031,6.792,646842.6114,100,0,23.41071049,44.60288414,31.98640537
16-09-2024,ICICI,32.6456,6.762,646842.6114,100,0,23.41071049,44.60288414,31.98640537
17-09-2024,ICICI,32.6298,6.779,646842.6114,100,0,23.41071049,44.60288414,31.98640537
19-09-2024,ICICI,32.6698,6.758,646842.6114,100,0,23.41071049,44.60288414,31.98640537
20-09-2024,ICICI,32.6512,6.761,646842.6114,100,0,23.41071049,44.60288414,31.98640537
23-09-2024,ICICI,32.6842,6.767,646842.6114,100,0,23.41071049,44.60288414,31.98640537
24-09-2024,ICICI,32.7017,6.761,646842.6114,100,0,23.41071049,44.60288414,31.98640537
25-09-2024,ICICI,32.7119,6.738,646842.6114,100,0,23.41071049,44.60288414,31.98640537
26-09-2024,ICICI,32.7455,6.718,646842.6114,100,0,23.41071049,44.60288414,31.98640537
27-09-2024,ICICI,32.7106,6.759,646842.6114,100,0,23.41071049,44.60288414,31.98640537
30-09-2024,ICICI,32.7404,6.75,646842.6114,100,0,23.41071049,44.60288414,31.98640537
01-10-2024,ICICI,32.751,6.732,638708.9151,100,0,24.33648147,45.5299278,30.13359073
03-10-2024,ICICI,32.7735,6.777,638708.9151,100,0,24.33648147,45.5299278,30.13359073
04-10-2024,ICICI,32.781,6.829,638708.9151,100,0,24.33648147,45.5299278,30.13359073
07-10-2024,ICICI,32.7988,6.846,638708.9151,100,0,24.33648147,45.5299278,30.13359073
08-10-2024,ICICI,32.8138,6.806,638708.9151,100,0,24.33648147,45.5299278,30.13359073
09-10-2024,ICICI,32.8258,6.766,638708.9151,100,0,24.33648147,45.5299278,30.13359073
10-10-2024,ICICI,32.8523,6.776,638708.9151,100,0,24.33648147,45.5299278,30.13359073
11-10-2024,ICICI,32.8309,6.788,638708.9151,100,0,24.33648147,45.5299278,30.13359073
14-10-2024,ICICI,32.8639,6.782,638708.9151,100,0,24.33648147,45.5299278,30.13359073
15-10-2024,ICICI,32.8857,6.769,638708.9151,100,0,24.33648147,45.5299278,30.13359073
16-10-2024,ICICI,32.8875,6.773,638708.9151,100,0,24.33648147,45.5299278,30.13359073
17-10-2024,ICICI,32.8776,6.784,638708.9151,100,0,24.33648147,45.5299278,30.13359073
18-10-2024,ICICI,32.8933,6.809,638708.9151,100,0,24.33648147,45.5299278,30.13359073
21-10-2024,ICICI,32.9071,6.837,638708.9151,100,0,24.33648147,45.5299278,30.13359073
22-10-2024,ICICI,32.9041,6.832,638708.9151,100,0,24.33648147,45.5299278,30.13359073
23-10-2024,ICICI,32.9143,6.818,638708.9151,100,0,24.33648147,45.5299278,30.13359073
24-10-2024,ICICI,32.9045,6.822,638708.9151,100,0,24.33648147,45.5299278,30.13359073
25-10-2024,ICICI,32.922,6.845,638708.9151,100,0,24.33648147,45.5299278,30.13359073
28-10-2024,ICICI,32.9501,6.861,638708.9151,100,0,24.33648147,45.5299278,30.13359073
29-10-2024,ICICI,33.0095,6.847,638708.9151,100,0,24.33648147,45.5299278,30.13359073
30-10-2024,ICICI,33.0131,6.827,638708.9151,100,0,24.33648147,45.5299278,30.13359073
31-10-2024,ICICI,33.0207,6.841,638708.9151,100,0,24.33648147,45.5299278,30.13359073
04-11-2024,ICICI,33.0758,6.797,641869.158,100,0,24.65789363,45.87728943,29.46481693
05-11-2024,ICICI,33.0547,6.799,641869.158,100,0,24.65789363,45.87728943,29.46481693
06-11-2024,ICICI,33.0412,6.798,641869.158,100,0,24.65789363,45.87728943,29.46481693
07-11-2024,ICICI,33.0546,6.796,641869.158,100,0,24.65789363,45.87728943,29.46481693
08-11-2024,ICICI,33.0693,6.774,641869.158,100,0,24.65789363,45.87728943,29.46481693
11-11-2024,ICICI,33.0861,6.785,641869.158,100,0,24.65789363,45.87728943,29.46481693
12-11-2024,ICICI,33.0865,6.795,641869.158,100,0,24.65789363,45.87728943,29.46481693
13-11-2024,ICICI,33.0482,6.804,641869.158,100,0,24.65789363,45.87728943,29.46481693
14-11-2024,ICICI,33.0341,6.827,641869.158,100,0,24.65789363,45.87728943,29.46481693
18-11-2024,ICICI,33.0691,6.821,641869.158,100,0,24.65789363,45.87728943,29.46481693
19-11-2024,ICICI,33.0768,6.811,641869.158,100,0,24.65789363,45.87728943,29.46481693
21-11-2024,ICICI,33.0528,6.831,641869.158,100,0,24.65789363,45.87728943,29.46481693
22-11-2024,ICICI,33.0601,6.85,641869.158,100,0,24.65789363,45.87728943,29.46481693
25-11-2024,ICICI,33.0844,6.822,641869.158,100,0,24.65789363,45.87728943,29.46481693
26-11-2024,ICICI,33.0898,6.827,641869.158,100,0,24.65789363,45.87728943,29.46481693
27-11-2024,ICICI,33.1177,6.812,641869.158,100,0,24.65789363,45.87728943,29.46481693
28-11-2024,ICICI,33.1214,6.805,641869.158,100,0,24.65789363,45.87728943,29.46481693
29-11-2024,ICICI,33.1353,6.751,641869.158,100,0,24.65789363,45.87728943,29.46481693
02-12-2024,ICICI,33.1647,6.71,628709.0685,100,0,24.61468138,45.490655,29.89466362
03-12-2024,ICICI,33.1637,6.714,628709.0685,100,0,24.61468138,45.490655,29.89466362
04-12-2024,ICICI,33.1685,6.686,628709.0685,100,0,24.61468138,45.490655,29.89466362
05-12-2024,ICICI,33.2113,6.68,628709.0685,100,0,24.61468138,45.490655,29.89466362
06-12-2024,ICICI,33.1866,6.74,628709.0685,100,0,24.61468138,45.490655,29.89466362
09-12-2024,ICICI,33.2033,6.717,628709.0685,100,0,24.61468138,45.490655,29.89466362
10-12-2024,ICICI,33.2335,6.705,628709.0685,100,0,24.61468138,45.490655,29.89466362
11-12-2024,ICICI,33.2256,6.718,628709.0685,100,0,24.61468138,45.490655,29.89466362
12-12-2024,ICICI,33.2247,6.736,628709.0685,100,0,24.61468138,45.490655,29.89466362
13-12-2024,ICICI,33.249,6.729,628709.0685,100,0,24.61468138,45.490655,29.89466362
16-12-2024,ICICI,33.2616,6.741,628709.0685,100,0,24.61468138,45.490655,29.89466362
17-12-2024,ICICI,33.2528,6.759,628709.0685,100,0,24.61468138,45.490655,29.89466362
18-12-2024,ICICI,33.2778,6.751,628709.0685,100,0,24.61468138,45.490655,29.89466362
19-12-2024,ICICI,33.2632,6.787,628709.0685,100,0,24.61468138,45.490655,29.89466362
20-12-2024,ICICI,33.1909,6.791,628709.0685,100,0,24.61468138,45.490655,29.89466362
23-12-2024,ICICI,33.2396,6.776,628709.0685,100,0,24.61468138,45.490655,29.89466362
24-12-2024,ICICI,33.2857,6.776,628709.0685,100,0,24.61468138,45.490655,29.89466362
26-12-2024,ICICI,33.2862,6.784,628709.0685,100,0,24.61468138,45.490655,29.89466362
27-12-2024,ICICI,33.2986,6.787,628709.0685,100,0,24.61468138,45.490655,29.89466362
30-12-2024,ICICI,33.284,6.775,628709.0685,100,0,24.61468138,45.490655,29.89466362
31-12-2024,ICICI,33.2991,6.759,628709.0685,100,0,24.61468138,45.490655,29.89466362
01-01-2025,ICICI,33.324,6.779,621550.6084,100,0,22.03389828,46.94640816,31.01969356
02-01-2025,ICICI,33.3307,6.787,621550.6084,100,0,22.03389828,46.94640816,31.01969356
03-01-2025,ICICI,33.3477,6.779,621550.6084,100,0,22.03389828,46.94640816,31.01969356
06-01-2025,ICICI,33.3675,6.763,621550.6084,100,0,22.03389828,46.94640816,31.01969356
07-01-2025,ICICI,33.3871,6.746,621550.6084,100,0,22.03389828,46.94640816,31.01969356
08-01-2025,ICICI,33.3916,6.767,621550.6084,100,0,22.03389828,46.94640816,31.01969356
09-01-2025,ICICI,33.3971,6.764,621550.6084,100,0,22.03389828,46.94640816,31.01969356
10-01-2025,ICICI,33.4167,6.769,621550.6084,100,0,22.03389828,46.94640816,31.01969356
13-01-2025,ICICI,33.3828,6.843,621550.6084,100,0,22.03389828,46.94640816,31.01969356
14-01-2025,ICICI,33.4144,6.829,621550.6084,100,0,22.03389828,46.94640816,31.01969356
15-01-2025,ICICI,33.428,6.813,621550.6084,100,0,22.03389828,46.94640816,31.01969356
16-01-2025,ICICI,33.4617,6.754,621550.6084,100,0,22.03389828,46.94640816,31.01969356
17-01-2025,ICICI,33.4711,6.774,621550.6084,100,0,22.03389828,46.94640816,31.01969356
20-01-2025,ICICI,33.4798,6.763,621550.6084,100,0,22.03389828,46.94640816,31.01969356
21-01-2025,ICICI,33.5032,6.734,621550.6084,100,0,22.03389828,46.94640816,31.01969356
22-01-2025,ICICI,33.4816,6.719,621550.6084,100,0,22.03389828,46.94640816,31.01969356
23-01-2025,ICICI,33.4681,6.736,621550.6084,100,0,22.03389828,46.94640816,31.01969356
24-01-2025,ICICI,33.49,6.72,621550.6084,100,0,22.03389828,46.94640816,31.01969356
27-01-2025,ICICI,33.5199,6.675,621550.6084,100,0,22.03389828,46.94640816,31.01969356
28-01-2025,ICICI,33.5154,6.681,621550.6084,100,0,22.03389828,46.94640816,31.01969356
29-01-2025,ICICI,33.54,6.683,621550.6084,100,0,22.03389828,46.94640816,31.01969356
30-01-2025,ICICI,33.566,6.678,621550.6084,100,0,22.03389828,46.94640816,31.01969356
31-01-2025,ICICI,33.5673,6.694,621550.6084,100,0,22.03389828,46.94640816,31.01969356
03-02-2025,ICICI,33.6128,6.67,618743.1009,100,0,20.08739358,49.42763463,30.48497179
04-02-2025,ICICI,33.5991,6.672,618743.1009,100,0,20.08739358,49.42763463,30.48497179
05-02-2025,ICICI,33.6049,6.664,618743.1009,100,0,20.08739358,49.42763463,30.48497179
06-02-2025,ICICI,33.6436,6.657,618743.1009,100,0,20.08739358,49.42763463,30.48497179
07-02-2025,ICICI,33.6211,6.699,618743.1009,100,0,20.08739358,49.42763463,30.48497179
10-02-2025,ICICI,33.6184,6.713,618743.1009,100,0,20.08739358,49.42763463,30.48497179
11-02-2025,ICICI,33.6129,6.697,618743.1009,100,0,20.08739358,49.42763463,30.48497179
12-02-2025,ICICI,33.6154,6.697,618743.1009,100,0,20.08739358,49.42763463,30.48497179
13-02-2025,ICICI,33.6045,6.712,618743.1009,100,0,20.08739358,49.42763463,30.48497179
14-02-2025,ICICI,33.6072,6.705,618743.1009,100,0,20.08739358,49.42763463,30.48497179
17-02-2025,ICICI,33.6453,6.692,618743.1009,100,0,20.08739358,49.42763463,30.48497179
18-02-2025,ICICI,33.6426,6.682,618743.1009,100,0,20.08739358,49.42763463,30.48497179
20-02-2025,ICICI,33.6543,6.703,618743.1009,100,0,20.08739358,49.42763463,30.48497179
21-02-2025,ICICI,33.6943,6.708,618743.1009,100,0,20.08739358,49.42763463,30.48497179
24-02-2025,ICICI,33.6802,6.7,618743.1009,100,0,20.08739358,49.42763463,30.48497179
25-02-2025,ICICI,33.6868,6.706,618743.1009,100,0,20.08739358,49.42763463,30.48497179
27-02-2025,ICICI,33.744,6.71,618743.1009,100,0,20.08739358,49.42763463,30.48497179
28-02-2025,ICICI,33.7464,6.72,618743.1009,100,0,20.08739358,49.42763463,30.48497179
03-03-2025,ICICI,33.7424,6.73,613095.1138,100,0,21.3328542,51.54492093,27.12222487
04-03-2025,ICICI,33.7616,6.74,613095.1138,100,0,21.3328542,51.54492093,27.12222487
05-03-2025,ICICI,33.7498,6.71,613095.1138,100,0,21.3328542,51.54492093,27.12222487
06-03-2025,ICICI,33.7554,6.68,613095.1138,100,0,21.3328542,51.54492093,27.12222487
07-03-2025,ICICI,33.7764,6.68,613095.1138,100,0,21.3328542,51.54492093,27.12222487
10-03-2025,ICICI,33.7822,6.7,613095.1138,100,0,21.3328542,51.54492093,27.12222487
11-03-2025,ICICI,33.7873,6.69,613095.1138,100,0,21.3328542,51.54492093,27.12222487
12-03-2025,ICICI,33.8093,6.68,613095.1138,100,0,21.3328542,51.54492093,27.12222487
13-03-2025,ICICI,33.8368,6.69,613095.1138,100,0,21.3328542,51.54492093,27.12222487
17-03-2025,ICICI,33.8506,6.69,613095.1138,100,0,21.3328542,51.54492093,27.12222487
18-03-2025,ICICI,33.8501,6.67,613095.1138,100,0,21.3328542,51.54492093,27.12222487
19-03-2025,ICICI,33.8847,6.66,613095.1138,100,0,21.3328542,51.54492093,27.12222487
20-03-2025,ICICI,33.903,6.64,613095.1138,100,0,21.3328542,51.54492093,27.12222487
21-03-2025,ICICI,33.9259,6.62,613095.1138,100,0,21.3328542,51.54492093,27.12222487
24-03-2025,ICICI,33.9276,6.62,613095.1138,100,0,21.3328542,51.54492093,27.12222487
25-03-2025,ICICI,33.9527,6.63,613095.1138,100,0,21.3328542,51.54492093,27.12222487
26-03-2025,ICICI,33.9639,6.6,613095.1138,100,0,21.3328542,51.54492093,27.12222487
27-03-2025,ICICI,34.0175,6.59,613095.1138,100,0,21.3328542,51.54492093,27.12222487
28-03-2025,ICICI,34.0474,6.58,613095.1138,100,0,21.3328542,51.54492093,27.12222487
31-03-2025,ICICI,34.065,6.58,613095.1138,100,0,21.3328542,51.54492093,27.12222487
02-04-2025,ICICI,34.1719,6.48,613815.3083,100,0,22.99546218,49.98590158,27.01863624
03-04-2025,ICICI,34.2104,6.5,613815.3083,100,0,22.99546218,49.98590158,27.01863624
04-04-2025,ICICI,34.2421,6.46,613815.3083,100,0,22.99546218,49.98590158,27.01863624
07-04-2025,ICICI,34.2104,6.48,613815.3083,100,0,22.99546218,49.98590158,27.01863624
08-04-2025,ICICI,34.2068,6.47,613815.3083,100,0,22.99546218,49.98590158,27.01863624
09-04-2025,ICICI,34.2558,6.44,613815.3083,100,0,22.99546218,49.98590158,27.01863624
11-04-2025,ICICI,34.2679,6.44,613815.3083,100,0,22.99546218,49.98590158,27.01863624
15-04-2025,ICICI,34.3108,6.41,613815.3083,100,0,22.99546218,49.98590158,27.01863624
16-04-2025,ICICI,34.3352,6.39,613815.3083,100,0,22.99546218,49.98590158,27.01863624
17-04-2025,ICICI,34.352,6.37,613815.3083,100,0,22.99546218,49.98590158,27.01863624
21-04-2025,ICICI,34.4145,6.32,613815.3083,100,0,22.99546218,49.98590158,27.01863624
22-04-2025,ICICI,34.4491,6.32,613815.3083,100,0,22.99546218,49.98590158,27.01863624
23-04-2025,ICICI,34.4832,6.33,613815.3083,100,0,22.99546218,49.98590158,27.01863624
24-04-2025,ICICI,34.4838,6.32,613815.3083,100,0,22.99546218,49.98590158,27.01863624
25-04-2025,ICICI,34.4681,6.36,613815.3083,100,0,22.99546218,49.98590158,27.01863624
28-04-2025,ICICI,34.4843,6.342,613815.3083,100,0,22.99546218,49.98590158,27.01863624
29-04-2025,ICICI,34.51,6.358,613815.3083,100,0,22.99546218,49.98590158,27.01863624
30-04-2025,ICICI,34.5143,6.358,613815.3083,100,0,22.99546218,49.98590158,27.01863624
02-05-2025,ICICI,34.5265,6.358,613543.6031,100,0,23.13399004,46.56473421,30.30127575
05-05-2025,ICICI,34.5835,6.35,613543.6031,100,0,23.13399004,46.56473421,30.30127575
06-05-2025,ICICI,34.5925,6.337,613543.6031,100,0,23.13399004,46.56473421,30.30127575
07-05-2025,ICICI,34.6244,6.395,613543.6031,100,0,23.13399004,46.56473421,30.30127575
08-05-2025,ICICI,34.5676,6.377,613543.6031,100,0,23.13399004,46.56473421,30.30127575
09-05-2025,ICICI,34.5835,6.377,613543.6031,100,0,23.13399004,46.56473421,30.30127575
13-05-2025,ICICI,34.6563,6.242,613543.6031,100,0,23.13399004,46.56473421,30.30127575
14-05-2025,ICICI,34.7058,6.231,613543.6031,100,0,23.13399004,46.56473421,30.30127575
15-05-2025,ICICI,34.7284,6.22,613543.6031,100,0,23.13399004,46.56473421,30.30127575
16-05-2025,ICICI,34.7717,6.22,613543.6031,100,0,23.13399004,46.56473421,30.30127575
19-05-2025,ICICI,34.7877,6.23,613543.6031,100,0,23.13399004,46.56473421,30.30127575
20-05-2025,ICICI,34.8109,6.22,613543.6031,100,0,23.13399004,46.56473421,30.30127575
21-05-2025,ICICI,34.8417,6.19,613543.6031,100,0,23.13399004,46.56473421,30.30127575
22-05-2025,ICICI,34.841,6.21,613543.6031,100,0,23.13399004,46.56473421,30.30127575
23-05-2025,ICICI,34.8473,6.21,613543.6031,100,0,23.13399004,46.56473421,30.30127575
26-05-2025,ICICI,34.8365,6.2,613543.6031,100,0,23.13399004,46.56473421,30.30127575
27-05-2025,ICICI,34.8518,6.2,613543.6031,100,0,23.13399004,46.56473421,30.30127575
28-05-2025,ICICI,34.8854,6.16,613543.6031,100,0,23.13399004,46.56473421,30.30127575
29-05-2025,ICICI,34.9093,6.18,613543.6031,100,0,23.13399004,46.56473421,30.30127575
30-05-2025,ICICI,34.8815,6.2,613543.6031,100,0,23.13399004,46.56473421,30.30127575
02-06-2025,ICICI,34.9219,6.22,609139.1044,100,0,20.54034642,48.5121892,30.94746439
03-06-2025,ICICI,34.9347,6.2,609139.1044,100,0,20.54034642,48.5121892,30.94746439
04-06-2025,ICICI,34.9377,6.21,609139.1044,100,0,20.54034642,48.5121892,30.94746439
05-06-2025,ICICI,34.9703,6.18,609139.1044,100,0,20.54034642,48.5121892,30.94746439
06-06-2025,ICICI,35.0367,6.23,609139.1044,100,0,20.54034642,48.5121892,30.94746439
09-06-2025,ICICI,35.0552,6.27,609139.1044,100,0,20.54034642,48.5121892,30.94746439
10-06-2025,ICICI,35.0306,6.28,609139.1044,100,0,20.54034642,48.5121892,30.94746439
11-06-2025,ICICI,35.0219,6.29,609139.1044,100,0,20.54034642,48.5121892,30.94746439
12-06-2025,ICICI,35.0271,6.28,609139.1044,100,0,20.54034642,48.5121892,30.94746439
